name,rating,phone,address,website,rating_quality,price,hotel_id
Hotel Lido,3.5,,"Calle 11 N 9-45, Bogota 110321 Colombia",https://www.tripadvisor.com,Very good,,1889529
Hotel Miranda House,3.5,,"Calle 24d 44a 63, Bogota 111321 Colombia",https://www.tripadvisor.com,Very good,,5994525
Hostel Pink,5.0,,"Street 63A # 24-23, Bogota 111221 Colombia",https://www.tripadvisor.com,Excellent,,4714364
Casa Central,3.5,,"Carrera 43a 24a 49, Bogota 111321 Colombia",https://www.tripadvisor.com,Very good,,15373479
Casa Rustica Bogota,4.5,,"Call 70 No. 9-41 Zone D, Bogota Colombia",https://www.tripadvisor.com,Excellent,,2493685
Hotel SBC,5.0,,"4435 Cl. 24c, Bogota 111321 Colombia",https://www.tripadvisor.com,Excellent,,7816461
Hotel Los Alcazares,4.0,,"Carrera 27c 70 65, Bogota 111221 Colombia",https://www.tripadvisor.com,Very good,,5001682
Hotel Bogota,4.5,,"Carrera 13 No. 22-24, Bogota 110311 Colombia",https://www.tripadvisor.com,Excellent,,562297
Hotel Las Terrazas,4.0,,"Calle 54 A No.3-12 Calle 54 a No. 3-12, Bogota Colombia",https://www.tripadvisor.com,Very good,,1444125
Casa Real Bed & Breakfast,5.0,,"Calle 97 A No 60D 56, Bogota 110001 Colombia",https://www.tripadvisor.com,Excellent,,6432327
Hotel Confort 80 Sede Castellana,3.5,,"Calle 95 45a - 35 Barrio La Castellana, Bogota 111211 Colombia",https://www.tripadvisor.com,Very good,187516.0,3477434
Hotel Villa Karina,4.5,,"Calle 30 17 # 17-47, Bogota 111311 Colombia",https://www.tripadvisor.com,Excellent,,8824569
Hotel Central Park,5.0,,"Calle 22 B NO 44C-09, Bogota Colombia",https://www.tripadvisor.com,Excellent,,10066765
Estancia QH Ranch,4.5,,"vereda el Verjon, 13 km from Bogota El Verjon, Bogota Colombia",https://www.tripadvisor.com,Excellent,,3594553
Hotel Castellana 100,4.5,,"Calle 96 No 45A-19, Bogota 110211 Colombia",https://www.tripadvisor.com,Excellent,,6591543
Hotel Emporium,3.5,,"Cr. 33 No. 25A 04, Bogota Colombia",https://www.tripadvisor.com,Very good,,2221345
Alta Suites,4.5,,"Carrera 114 4-74, Bogota 110111 Colombia",https://www.tripadvisor.com,Excellent,,7100244
Casa Bella Bogota,4.5,,"Cra 19 No. 56-30, Bogota 570100 Colombia",https://www.tripadvisor.com,Excellent,,3268004
Hotel Casa Primavera,3.5,,"Calle 30 No 16-23, Bogota 110010 Colombia",https://www.tripadvisor.com,Very good,,7719419
Ayenda 1076 Eco Boutique,3.5,,"Calle 35 19 57, Bogota 111311 Colombia",https://www.tripadvisor.com,Very good,,6555834
Hotel San Felipe,3.5,,"Calle 24B No. 44A- 53 quinta paredes, Bogota 091472 Colombia",https://www.tripadvisor.com,Very good,,6875478
Hotel Paris,4.5,,"Cra 16 # 112-22, Bogota Colombia",https://www.tripadvisor.com,Excellent,,5247663
Hotel City Bog Candelaria,5.0,,"Calle 12 D # 3- 73 La Candelaria - Downtown, Bogota 111711 Colombia",https://www.tripadvisor.com,Excellent,,23167754
Hotel Suite 114,4.0,,"Calle 11 59, Bogota 250051 Colombia",https://www.tripadvisor.com,Very good,,4953734
Hostal Modelia,4.0,,"Calle 23f 23f No. 73F-23, Bogota 110911 Colombia",https://www.tripadvisor.com,Very good,,4276542
Hotel Santa Monica,3.5,,"Tv 3 No 24-11, Bogota 110911 Colombia",https://www.tripadvisor.com,Very good,,308387
La Tua Casa Bed & Breakfast,3.5,,"Calle 44 No 17-70, Bogota 111311 Colombia",https://www.tripadvisor.com,Very good,,10463471
Aparta Estudios 1A,4.5,,"Calle 3 8 No. 29-52, Bogota 110321 Colombia",https://www.tripadvisor.com,Excellent,,8971967
Ayenda 1014 Corferias Bogota,5.0,,"Cra 33 No. 25A - 42 Bogota, Bogota 110931 Colombia",https://www.tripadvisor.com,Excellent,,13483422
The Candelaria House Boutique,5.0,,"Calle 9 3 27, Bogota 111711 Colombia",https://www.tripadvisor.com,Excellent,,23694186
Campobello B&B,4.0,,"Carrera 45a 104 24, Bogota 111111 Colombia",https://www.tripadvisor.com,Very good,,1062222
Chandelier Hotel Bogota,3.5,,"Calle 22 Bis # 43B-56 Quinta Paredes, Bogota 110911 Colombia",https://www.tripadvisor.com,Very good,,7280543
Tadaima Hostel Bogota,4.5,,"Calle 12b Bis A #1-24, Bogota 111511 Colombia",https://www.tripadvisor.com,Excellent,,12904690
Casa Beny,5.0,,"Calle 63a 15 13, Bogota 111221 Colombia",https://www.tripadvisor.com,Excellent,,15527919
Club El Nogal,4.5,,"Carrera 7 78 96, Bogota 110221 Colombia",https://www.tripadvisor.com,Excellent,,15247883
El Cafecito Cafe Hostal,4.0,,"Cr 6 # 34-70, Bogota Colombia",https://www.tripadvisor.com,Very good,,801729
Casa Hotel San Agustin Corferias,5.0,,"Carrera 43 22 91 Barrio Quinta Paredes, Bogota 111321 Colombia",https://www.tripadvisor.com,Excellent,,7321374
Hotel Arvut Collection,4.0,,"24a49 Carrera 40, Bogota 111321 Colombia",https://www.tripadvisor.com,Very good,,13278790
Hotel Gran Dalona,3.5,,"Barrio la Soledad Calle 18 - 40, Bogota 111311 Colombia",https://www.tripadvisor.com,Very good,,4559670
Hotel de la Ville,3.5,,"Calle 100 No. 13-55, Bogota 111211 Colombia",https://www.tripadvisor.com,Very good,,308444
Hotel Casa Quinta Embajada,2.5,,"Cra 43 A N. 24 A 75, Bogota Colombia",https://www.tripadvisor.com,Average,100000.0,6440763
Hotel Sweet Home,2.0,,"Cr. 43A No 24A - 25, Bogota Colombia",https://www.tripadvisor.com,Poor,,5000589
Loft Apartasuites,5.0,,"Carrera 43 24A-53 Quinta Paredes, Bogota Colombia",https://www.tripadvisor.com,Excellent,,6762323
Espanolete Bogota,5.0,,"Calle 64gbisa 85-21B Barrio Isabela-Villaluz, Bogota 111071 Colombia",https://www.tripadvisor.com,Excellent,,10432631
Bogota Hills,4.0,,"Carrera 10 22 73, Bogota 110311 Colombia",https://www.tripadvisor.com,Very good,157500.0,12312177
Hotel The Business Center,3.0,,"Calle 25 39 22 Barrio Quinta Paredes, Bogota 111321 Colombia",https://www.tripadvisor.com,Average,,6528196
Flip 360,5.0,,"Parque la Concordia Carrera 1 #12b-81, Bogota 111711 Colombia",https://www.tripadvisor.com,Excellent,,23188634
Hotel Plata,5.0,,"Calle 5 6 No 35a-27 Barrio Nicolas de Federman, Bogota 111711 Colombia",https://www.tripadvisor.com,Excellent,,3564898
Hotel Royal Embassy,4.5,,"Calle 24D Ndeg 43A - 05, Bogota Colombia",https://www.tripadvisor.com,Excellent,,2491342
Hotel Casa Chico 101,3.5,,"Calle 101 No. 13-22, Bogota 110211 Colombia",https://www.tripadvisor.com,Very good,,2531513
Hotel Plaza 26,3.5,,"Calle 26 38-05, Bogota 110911 Colombia",https://www.tripadvisor.com,Very good,,1556885
Hotel Innova 68,3.5,,"Calle 68 No. 15-48, Bogota 111221 Colombia",https://www.tripadvisor.com,Very good,,4093604
Hotel San Jose Real,3.5,,"Calle 6a No. 70B-30 Av. Las Americas, Bogota 110831 Colombia",https://www.tripadvisor.com,Very good,,7380250
Hotel Le Mirage,3.5,,"Calle 102 Carrera 14A, Bogota Colombia",https://www.tripadvisor.com,Very good,,1527736
Hotel Brisas del Oasis,3.5,,"Calle 66 11 77, Bogota 110231 Colombia",https://www.tripadvisor.com,Very good,,2155048
Hostal Toscana,5.0,,"Calle 145a 92 76, Bogota 111161 Colombia",https://www.tripadvisor.com,Excellent,,19098286
Expo Hotel,3.5,,"CRA 13A No.32A-39, Bogota Colombia",https://www.tripadvisor.com,Very good,,2072567
A 4 Minutos Del Aeropuerto,5.0,,"Av La Esperanza 61, Bogota 110931 Colombia",https://www.tripadvisor.com,Excellent,,17668724
Hotel Airport Travel Corferias,4.0,,"Calle 24 N. 40-32, Bogota 111311 Colombia",https://www.tripadvisor.com,Very good,,10804160
Hotel Morazul,3.5,,"Carrera 20a No. 74-69, Bogota 111811 Colombia",https://www.tripadvisor.com,Very good,,9990049
Casa Villa Ines,5.0,,"Barrio Vil Ines Calle 2a 37-11, Bogota 110321 Colombia",https://www.tripadvisor.com,Excellent,,3932246
Hotel Maceo 55,5.0,,"Calle 55 6 31, Bogota 110231 Colombia",https://www.tripadvisor.com,Excellent,,19776475
Belen Stanza Hostel,5.0,,"Calle 120 #750, Bogota 110111 Colombia",https://www.tripadvisor.com,Excellent,,19103202
Mad Nomad Hostel,3.5,,"797 Cra. 13A, Bogota 110221 Colombia",https://www.tripadvisor.com,Very good,,15225660
Casa Lozano,4.0,,"Carrera 44 A No 24 C 07, Bogota 0000 Colombia",https://www.tripadvisor.com,Very good,,2522602
Okar Hostel,5.0,,"Calle 25a 100a 25, Bogota 110911 Colombia",https://www.tripadvisor.com,Excellent,,19138929
Casa Hotel Santa Barbara 120,5.0,,"Avenida Carrera 9 No. 117 A 15, Bogota Colombia",https://www.tripadvisor.com,Excellent,,6897413
Hostal Villa Gloria,3.5,,"124 Cra. 1 Este, Bogota 111711 Colombia",https://www.tripadvisor.com,Very good,19000.0,17790082
Hotel Bogota Norte,3.5,,"Calle 98a 49a 49 - 29, Bogota 111211 Colombia",https://www.tripadvisor.com,Very good,,2723065
Hotel Connecta Airport Bogota,5.0,,"Carrera 73a # 55 43 Casa, Bogota 111071 Colombia",https://www.tripadvisor.com,Excellent,,12084568
Hotel Lourdes Plaza,5.0,,"Carrera 11 No. 61-83, Bogota Colombia",https://www.tripadvisor.com,Excellent,,4202021
Home Stay  Shaio,4.5,,"Calle 116a # 70c-37 Barrio San Nicolas, Bogota 111121 Colombia",https://www.tripadvisor.com,Excellent,,8668506
Hotel Casa Toscano Elite,4.5,,"Calle 70 No. 8-19, Bogota Colombia",https://www.tripadvisor.com,Excellent,,2252484
Hotel Centro Plaza,3.0,,"Carrera 4 No. 13-12 Centro Historico La Candelaria, Bogota Colombia",https://www.tripadvisor.com,Average,,674050
Le Manoir Engina Hotels,5.0,,"Carrera 14a # 119-16, Bogota 110111 Colombia",https://www.tripadvisor.com,Excellent,,13280744
Casa Familia,5.0,,"Carrera 20 Casa 42a35, Bogota 111311 Colombia",https://www.tripadvisor.com,Excellent,,13804446
Hotel Feria Nova,4.0,,"Carrera 44 a No 22 a 47, Bogota 110010 Colombia",https://www.tripadvisor.com,Very good,,6548763
Mirador de Takay,5.0,,"Cra 32 A 25 B 75 T 4 Apt. 912, Bogota 111321 Colombia",https://www.tripadvisor.com,Excellent,,15421054
Superhost Aeropuerto Bogota,5.0,,"Calle 25g 74 39 Fontibon, Bogota 110931 Colombia",https://www.tripadvisor.com,Excellent,,15752523
Hotel ABC 7th Avenida,5.0,,"Carrera 7 # 47-63, Bogota 569853 Colombia",https://www.tripadvisor.com,Excellent,,2236947
Hotel Portobelo,4.0,,"Cra 17 58a-38, Bogota Colombia",https://www.tripadvisor.com,Very good,,4559142
Modelia,5.0,,"Calle 22c, Bogota 110931 Colombia",https://www.tripadvisor.com,Excellent,,15363833
Martha's Place,5.0,,"Calle 22, Esperanza Avenue, Bogota Colombia",https://www.tripadvisor.com,Excellent,,1556774
Suites La Cabrera,5.0,,"Carrera 7 12 60, Bogota 111711 Colombia",https://www.tripadvisor.com,Excellent,,2549078
Hotel Fidenzi,3.5,,"Calle 23a N° 36a - 10, Bogota 111321 Colombia",https://www.tripadvisor.com,Very good,,2313701
Hotel Boutique Casa Suiza,5.0,,"Calle 37, No. 20-24 Park Way, Bogota 111311 Colombia",https://www.tripadvisor.com,Excellent,,12830105
CM House Hotel,4.5,,"Carrera 50 No 95-28, Bogota 110611 Colombia",https://www.tripadvisor.com,Excellent,,6533649
Casa de Huespedes Shalom Victoria,5.0,,"Carrera 12 118 - 65, Bogota 110121 Colombia",https://www.tripadvisor.com,Excellent,,7218404
Apartahotel Santa Barbara I,5.0,,"Carrera 14B # 112-95, Bogota 110111 Colombia",https://www.tripadvisor.com,Excellent,,7690331
Hostal Donde Lili,5.0,,"Carrera 4a 26b 501, Bogota 110311 Colombia",https://www.tripadvisor.com,Excellent,,10441748
Hotel La Font,3.5,,"Carretera 16, Nro. 86A 32, Bogota 2001 Colombia",https://www.tripadvisor.com,Very good,,1413986
Casa Hotel Elite Del Parque,3.5,,"Avda Calle 53 N0 66 A-59, Bogota 111321 Colombia",https://www.tripadvisor.com,Very good,,2079787
Galerias Central,5.0,,"Carrera 16 No. 53A-13, Bogota 300217 Colombia",https://www.tripadvisor.com,Excellent,,13537287
Hotel Alicante,4.0,,"Cra 18 58B - 35 Zona Rosa, Bogota 57 Colombia",https://www.tripadvisor.com,Very good,,2255345
Alojamiento Mi Casa,4.5,,"Carrera 44a 24c 16 Quintaparedes, Bogota 111321 Colombia",https://www.tripadvisor.com,Excellent,,788561
WashuWashu Hostel,3.5,,"Carrera 26a N 39-72 La Soledad, Bogota 111811 Colombia",https://www.tripadvisor.com,Very good,,11960523
Hotel Torre Central,4.5,,"Carrera 10 # 17-23, Bogota 111511 Colombia",https://www.tripadvisor.com,Excellent,,562298
Hostal Aventureros de la Candelaria,3.0,,"carrera 3 # 12C-82, Bogota 110211 Colombia",https://www.tripadvisor.com,Average,,2008618
Alcaparro Bog,5.0,,"Carrera 16 N 58A 02, Bogota 111311 Colombia",https://www.tripadvisor.com,Excellent,,12209609
Suite Los Ambajadores,5.0,,"Calle 87 8-17, Bogota 110221 Colombia",https://www.tripadvisor.com,Excellent,,12395956
Cedritos Guest House,5.0,,"Carrera 20 # 150-70, Bogota 110121 Colombia",https://www.tripadvisor.com,Excellent,,12264732
Suites Studio 40,3.5,,"Carrera 7 No. 40 - 77, Bogota Colombia",https://www.tripadvisor.com,Very good,160000.0,3440326
Hotel Presidente,4.0,,"Calle 2 3 9-45, Bogota 250040 Colombia",https://www.tripadvisor.com,Very good,,1475563
Dorado Hostel Bogota,3.5,,"Calle 62 37 02, Bogota 111321 Colombia",https://www.tripadvisor.com,Very good,,14167797
Hotel El Rossal,3.5,,"Calle 37 No 20 - 24, Bogota 111311 Colombia",https://www.tripadvisor.com,Very good,,7693586
Hotel Ejecutivo 63 In,4.0,,"Calle 63D N. 21- 26 Barrio Muequeta, Bogota 100100 Colombia",https://www.tripadvisor.com,Very good,,6216483
San Patricio Hostel,5.0,,"Calle 12 # 2-27, Bogota 110321 Colombia",https://www.tripadvisor.com,Excellent,,12030319
Holy hostel and B&B,5.0,,"Carrera 3a bis 121-40, Bogota 110121 Colombia",https://www.tripadvisor.com,Excellent,,9737793
Zuetana 106 B&B,3.5,,"Calle 106A No. 18A-19, Bogota 110010 Colombia",https://www.tripadvisor.com,Very good,,10810103
Hotel Plaza La Santa Maria,5.0,,"Carrera 6 No. 26-69, Bogota 456786 Colombia",https://www.tripadvisor.com,Excellent,,3291468
Hotel Boutique Agora Colonial,3.0,,"Carrera 43A No 22A - 51, Bogota 432254 Colombia",https://www.tripadvisor.com,Average,,7385871
Hotel Casa Falcon,3.0,,"Calle 69 11a - 64, Bogota 110231 Colombia",https://www.tripadvisor.com,Average,,562560
The Hostel Project,3.5,,"Carrera 23 # 54 -12 Teusaquillo, Bogota 541223 Colombia",https://www.tripadvisor.com,Very good,,13279150
Hotel 51 Plaza,4.0,,"Carrera 7 51a 14, Bogota 110231 Colombia",https://www.tripadvisor.com,Very good,,5049456
Apartasuites 112,5.0,,"Calle 112 No 14B-31, Bogota 110010 Colombia",https://www.tripadvisor.com,Excellent,,8803827
Apartaestudios Hoteles BogotaInn,4.0,,"Carrera 61 37, Bogota 110611 Colombia",https://www.tripadvisor.com,Very good,,3156073
Hotel 51 Plaza,3.5,,"Carrera 7 No 51 A - 14, Bogota 110911 Colombia",https://www.tripadvisor.com,Very good,,6868308
Bogota Hotel Casa Marly,4.0,,"Carrera 8 47 86 Barrio Chapinero-Marly, Bogota 110311 Colombia",https://www.tripadvisor.com,Very good,,2223913
Casa Hotel Zuetana 109,5.0,,"Carrera 18c N. 109-44, Bogota 110621 Colombia",https://www.tripadvisor.com,Excellent,,7812365
Hotel Santa Fe Real,3.5,,"Avenida La Esperanza 40-31, Teusaquillo, Bogota Colombia",https://www.tripadvisor.com,Very good,,10414141
El Arriero Guest House,5.0,,"Calle 72 N 63-04 Frente a estacion policia, Bogota 111221 Colombia",https://www.tripadvisor.com,Excellent,,8662127
Hotel Dorado Gold,3.5,,"Barrio Normandia Calle 53 73a 49, Bogota 111071 Colombia",https://www.tripadvisor.com,Very good,,10384904
Aparta-Hotel Chico 93,3.5,,"Calle 93 N° 15-73, Bogota 110211 Colombia",https://www.tripadvisor.com,Very good,,1519187
Women's Wellness Hostel,4.0,,"Calle 159 a Ndeg 22 -11, Bogota 110001 Colombia",https://www.tripadvisor.com,Very good,,6432378
Maqroll Hostel,4.5,,"Calle 22a bis 44a-04, Bogota 110311 Colombia",https://www.tripadvisor.com,Excellent,,3191404
Miller House Hotel,4.0,,"Carrera 22 63c 06, Bogota 110231 Colombia",https://www.tripadvisor.com,Very good,,12687722
Hotel Dann Colonial,3.5,,"Calle 14 4-21, Bogota 111711 Colombia",https://www.tripadvisor.com,Very good,,1647858
Hcr Normandia,4.0,,"Carrera 72 No. 55-64, Bogota 111071 Colombia",https://www.tripadvisor.com,Very good,,16737456
Miranda Apartasuites,4.0,,"Carrera 8d No. 106-78, Bogota 110131 Colombia",https://www.tripadvisor.com,Very good,,1858015
Travelers,5.0,,"Calle 127 n 15 05 Plenitud, Bogota Colombia",https://www.tripadvisor.com,Excellent,,7655539
Hotel El Duque,3.5,,"Calle 23 Numero 9-38, Bogota 110311 Colombia",https://www.tripadvisor.com,Very good,,1631328
Casa Teivzaquillo Real,4.0,,"Calle 3 3a No 21-06, Bogota 110321 Colombia",https://www.tripadvisor.com,Very good,,4569495
Hostal Betania,4.0,,"Cra 53c Bis 5a 60, Bogota 111611 Colombia",https://www.tripadvisor.com,Very good,,17727736
Casa Sole,4.0,,"Calle 37 Numero 28 A 41, Bogota 111311 Colombia",https://www.tripadvisor.com,Very good,,16639294
Hotel de Lujo,4.0,,"Carrera 13 22 46, Bogota 110311 Colombia",https://www.tripadvisor.com,Very good,,15213534
Be Feria de Exposicion,3.5,,"Calle 25 No 38-08, Bogota 00000 Colombia",https://www.tripadvisor.com,Very good,,3505269
Apartasuites Nuevo Dorado,3.5,,"Calle 53 No 73 - 15, Bogota 472 Colombia",https://www.tripadvisor.com,Very good,,2509236
Aparta Hotel lago 76,3.5,,"Carrera 15 # 76-15 Esquina, Bogota 110111 Colombia",https://www.tripadvisor.com,Very good,,7734700
Hotel Casa La Riviera,3.5,,"Calle 103 No 11B-26, Bogota 110211 Colombia",https://www.tripadvisor.com,Very good,155931.0,2531054
Al Barril,4.0,,"Cra 19 n. 33-31, Bogota 00000 Colombia",https://www.tripadvisor.com,Very good,,1726623
Hostal de Federman,3.0,,"Carrera 38 no 56-38 Nicolas de Federman, Bogotá, Bogota Colombia",https://www.tripadvisor.com,Average,,1599824
Ayenda 1011 Chapinero,4.0,,"Av Caracas 51 09, Bogota 110311 Colombia",https://www.tripadvisor.com,Very good,,13796303
Casa del Angel,5.0,,"Calle 12 F Ndeg 1-05 / 201, Barrio Las Aguas, Bogota 110010 Colombia",https://www.tripadvisor.com,Excellent,,3140521
Hotel Bogota Real,4.0,,"Carrera 13a # 22-24, Bogota 111821 Colombia",https://www.tripadvisor.com,Very good,,10901074
Hacienda Pozo Chico,3.5,,"Cra 12 # 70-46 autopista medellin kilometro 16 El Rosal, Cundinamarca, Bogota Colombia",https://www.tripadvisor.com,Very good,,1903950
Casablanca93 hotel,3.5,,"Calle 93 18 11, Bogota 110221 Colombia",https://www.tripadvisor.com,Very good,,665526
Chapinero Central,4.0,,"Calle 65 142-1496 Cl 65 A No. 13 - 10, Bogota 110231 Colombia",https://www.tripadvisor.com,Very good,,12559791
Hotel Royalty Suite,5.0,,"Calle 24a 43-13, Bogota 11001 Colombia",https://www.tripadvisor.com,Excellent,,2433855
Hotel Dorado Gold Prime,3.5,,"Cra 70 La Avenida Rojas 66-14, Bogota 110010 Colombia",https://www.tripadvisor.com,Very good,,7222604
Casa Colonial Inn,4.0,,"Calle 57 No. 18 - 26, Bogota 249 0575 Colombia",https://www.tripadvisor.com,Very good,,2430135
Casa del Sol,4.0,,"Cumaral Meta Bogotá, Bogota 571 Colombia",https://www.tripadvisor.com,Very good,,1625612
Hostal Casa Iraca,3.5,,"Calle 12d No. 1a-24 A cuadra y media del Chorro de Quevedo, Bogota 250055 Colombia",https://www.tripadvisor.com,Very good,,7928861
Casa Boutique Poloinn,3.5,,"Autopista Norte No. 83 - 59, Bogota Colombia",https://www.tripadvisor.com,Very good,,7213487
El Solar Hostel DC,5.0,,"Carrera 1 12B-15, Bogota 250055 Colombia",https://www.tripadvisor.com,Excellent,,2307606
B&B Macarena Estancia Boutique,4.0,,"Carrera 4Bis #30-39 Piso 3, Bogota 110001 Colombia",https://www.tripadvisor.com,Very good,,7250257
Hotel Estrella 23,4.0,,"Calle 23 No 7-86, Bogota Colombia",https://www.tripadvisor.com,Very good,,4201256
Hotel Olympus,4.0,,"Calle 59 N 35-68, Bogota 110231 Colombia",https://www.tripadvisor.com,Very good,,5011706
Aparta Suite Edificio Continental Bogota,4.0,,"Calle 13 4 16 Sao apartamentos alugados diretamente com os donos., Bogota 250055 Colombia",https://www.tripadvisor.com,Very good,,10255983
Hotel Lord,3.5,,"Calle 63 No. 14-62 Chapinero, Bogota Colombia",https://www.tripadvisor.com,Very good,,1905431
Maison Mediterraneen,4.0,,"Calle 165 con Carrera 65 Norte, Frente a Clinica La Colina, Soba, Bogota 110010 Colombia",https://www.tripadvisor.com,Very good,,6986217
Inicio-Apartamentos TB,4.0,,"Carrera 14a 127a 63, Bogota 110121 Colombia",https://www.tripadvisor.com,Very good,,1862639
Hotel Lourdes,3.5,,"Calle 63 no. 15-61, Bogota Colombia",https://www.tripadvisor.com,Very good,,2634309
,4.0,,"Calle 23f 23f No. 98-20, Bogota 110911 Colombia",https://www.tripadvisor.com,Very good,,7387038
Hotel Apartasuites Ck,3.5,,"Carrera 21, 39 A-36, Bogota 0571 Colombia",https://www.tripadvisor.com,Very good,,2555471
Doral Plaza,4.0,,"Av Carrera 10 No. 23-63, Bogota Colombia",https://www.tripadvisor.com,Very good,,562301
Los Andes Boutique Guesthouse,4.0,,"Carrera 13A N. 79-49, Bogota Colombia",https://www.tripadvisor.com,Very good,,7352327
Hotel Casa Fratelly,3.5,,"Calle 24abis 100 41, Bogota 110911 Colombia",https://www.tripadvisor.com,Very good,,6540422
,3.5,,"Carrera 38a 25 34, Bogota 111321 Colombia",https://www.tripadvisor.com,Very good,,10792404
Hotel El Condado Plaza,4.0,,"Diagonal 53ds 23-18 Barrio Galerias, Bogota 111841 Colombia",https://www.tripadvisor.com,Very good,,4464262
,3.0,,"Carrera 43b No 24a-10, Bogota 111941 Colombia",https://www.tripadvisor.com,Average,,2287814
,3.0,,"Carrera 17a 125 - 10, Bogota 110621 Colombia",https://www.tripadvisor.com,Average,,1742027
,4.5,,"Avenida Calle 24 N 51-40, Bogota 111321 Colombia",,Excellent,204792.0,5779075
Hotel Parque De Normandia,3.5,,"Calle 52 N. 73-42, Bogota Colombia",https://www.tripadvisor.com,Very good,,2231966
Hotel Casa Fortel Bogota,3.0,,"Calle 22b 44c 09, Bogota 111321 Colombia",https://www.tripadvisor.com,Average,,2519670
Hotel Colombia Real Bogota,3.0,,"Cra 24 63D-37 Barrio 7 de Agosto, Bogota 111221 Colombia",https://www.tripadvisor.com,Average,90000.0,8687346
Apartahotel Santa Barbara II,3.0,,"Carrera 10 No. 117A-69, PH. 501, Bogota 110111 Colombia",https://www.tripadvisor.com,Average,,7370717
Ayenda 1066 El Virrey Centro,3.0,,"Calle 18 5 56, Bogota 110321 Colombia",https://www.tripadvisor.com,Average,,20933325
Hotel Cristales DS,3.0,,"Calle 18 10 65, Bogota 110321 Colombia",https://www.tripadvisor.com,Average,,2059828
Local Hostel Bogota,3.0,,"Carrera 31 2b 89, Bogota 111631 Colombia",https://www.tripadvisor.com,Average,,12245389
El Carnero B&B,3.0,,"Calle 12B No. 3 - 81, Bogota Colombia",https://www.tripadvisor.com,Average,,4553075
Hotel Quality Comfort House,3.0,,"Carrera 42 24a 27, Bogota 111321 Colombia",https://www.tripadvisor.com,Average,,4203373
Alameda Hotel,3.0,,"Carrera 13 No 17-40, Bogota 110321 Colombia",https://www.tripadvisor.com,Average,,1720245
Hotel Colonial Bogota,3.0,,"Avenida Carrera 14 # 56 - 63, Bogota 111221 Colombia",https://www.tripadvisor.com,Average,,12728455
Hotel MB Boutique,3.0,,"Calle 24 D No. 43 A 05 Barrio Quinta Paredes, Bogota 111321 Colombia",https://www.tripadvisor.com,Average,,12883098
,3.0,,"Av Boyaca 50 50, Bogota 111071 Colombia",https://www.tripadvisor.com,Average,,14991280
Casa Quinta Hotel,3.0,,"Carrera 43a 24a 75, Bogota 111321 Colombia",https://www.tripadvisor.com,Average,,10920441
,3.0,,"Carrera 33 # 25a50, Bogota 332550 Colombia",https://www.tripadvisor.com,Average,,8682853
Hotel Master 34,3.0,,"Calle 34 7 7-87 Calle 68 15-48, Bogota 110311 Colombia",https://www.tripadvisor.com,Average,,1917567
,3.0,,"Calle 55A # 19-25, Bogota 11311 Colombia",https://www.tripadvisor.com,Average,,7395193
Hotel Santa Maria de Jose,3.0,,"Carrera 10 No 22-45, Bogota 110011 Colombia",https://www.tripadvisor.com,Average,,6210711
Hostel Casa de las Flores,3.0,,"Av Caracas # 68-87, Bogota 110311 Colombia",https://www.tripadvisor.com,Average,,7108354
Hostal Casa Chico 104,3.0,,"Calle 104a, Bogota 110111 Colombia",https://www.tripadvisor.com,Average,,12554083
Ayenda 1037 Pasajero Suites CI,3.0,,"Carrera 16 33 23, Bogota 111311 Colombia",https://www.tripadvisor.com,Average,,17518499
Hotel Expo Inn Corferias,3.0,,"Calle 25 Bis N 39A- 23, Bogota 111321 Colombia",https://www.tripadvisor.com,Average,,12236212
Apartach,3.0,,"Carrera 7A # 62 - 20, Chapinero, Bogota 110231 Colombia",https://www.tripadvisor.com,Average,,15692622
Hotel Espana,3.0,,"Carrera 7 # 23-20, Bogota 110311 Colombia",https://www.tripadvisor.com,Average,,9780812
Hotel del Parque Clasico,3.0,,"Carrera 24 # 4A-79 Centro Internacional, Bogota 111311 Colombia",https://www.tripadvisor.com,Average,,1573049
Pasajero Suites Corferias,3.0,,"Calle 22b 44c 09 Barrio Quinta Paredes, Bogota 111321 Colombia",https://www.tripadvisor.com,Average,,5000201
Hotel Dalon's Colonial,3.0,,"Barrio Teusaquillo Carrera 17 No. 31-65 Antiguo Gran Dalona, Bogota Colombia",https://www.tripadvisor.com,Average,,5230936
Vintage Home Bogota,3.0,,"Carrera 14a # 112-86, Bogota 110111 Colombia",https://www.tripadvisor.com,Average,,13570885
Klub Hostal Kultural,3.0,,"Calle 15 # 9-64, Bogota 110831 Colombia",https://www.tripadvisor.com,Average,,8785949
Ambar Hotel,3.0,,"Carrera 8 No. 17 - 86, Bogota 11001000 Colombia",https://www.tripadvisor.com,Average,,3265340
Hotel Charlotte Bogota,3.0,,"AC 15 No. 87-06, Bogota 250055 Colombia",https://www.tripadvisor.com,Average,,625729
Hotel Sion Santafe,3.0,,"Carrera 1a 6a 43, Bogota 111711 Colombia",https://www.tripadvisor.com,Average,,3785193
Hostal Baluarte,3.0,,"Calle 12b 043, Bogota 110921 Colombia",https://www.tripadvisor.com,Average,,1593014
Hotel Zaragoza,3.0,,"Av Jimenez # 4-56, Bogota 111711 Colombia",https://www.tripadvisor.com,Average,,9695309
